,Unnamed: 0,near_fid,near_x,near_y,near_angle,heard,building,xcoor,ycoor,noise,in_vehicle,asleep,no_windows,age,distance,distance_log,sin_angle,cos_angle
3341,986,1284,1850363.9305,7916725.8565,171.01923618,1,0,1850749.0,7916665,0,0,0,0,41,389.848731461907,5.965758795837033,0.1205704291760419,0.9927047756550308
1924,4435,3936,2462425.653,9770835.7664,-77.610190113,0,0,2461854.0,9773438,0,0,0,0,43,2664.283554987619,7.887690465555909,0.6383439245570369,-0.769751280597259
1720,2792,703,1754660.1153,8118979.465,-57.541586502,0,0,1731318.0,8155678,0,0,0,0,86,43492.95135794681,10.680354166198892,0.2583324856377352,-0.9660560681783584
290,1695,173,2005384.2252,8237366.9546,10.011605032,1,1,2004886.0,8237279,0,0,0,0,31,505.9292060912822,6.226396750588791,0.0728519696144473,0.9973427648122264
873,3332,281,2005322.8881,8256188.0045,110.68581417,1,1,2005412.0,8255952,0,0,0,0,32,252.2678234372173,5.530491314565985,-0.919774250607465,-0.3924478664988207
5503,4471,2160,1411045.9017,8193208.0164,9.6867275346,0,0,1367758.0,8185819,0,1,0,0,37,43914.006842331495,10.689988610641343,-0.9220112873736886,-0.3871629966248238
3132,174,2998,2392563.7669,9684198.915,-125.66534503,1,0,2393148.0,9685013,0,0,0,0,50,1002.0292921675872,6.9097825149177,0.8618435479950068,-0.5071742292145552
4317,2118,3689,1334666.4821,7941331.9952,-113.09462953,1,0,1334933.0,7941957,0,0,0,0,55,679.4577183635379,6.5212950070246105,-0.5601566351747068,0.8283867116689828
1618,3634,3361,1432878.6594,7532738.8624,-83.859419669,1,1,1432722.0,7534195,0,0,0,0,38,1464.5405005469015,7.289296820748426,0.7728323718134856,0.6346102150746885
1758,2855,2661,1796142.3216,8817040.8908,173.16619516,0,1,1842436.0,8811493,0,0,0,0,60,46624.9262962565,10.749890576167529,0.8645403236148749,0.5025634575293825
2808,34,3688,1331433.764,7940057.1939,-144.94645025,1,0,1331834.0,7940338,0,0,0,0,58,488.9181132797865,6.19219501794675,0.3301504920888085,0.943928309022204
1615,2601,735,1743969.8819,8050116.9357,127.83811088,1,1,1744345.0,8049634,0,0,0,0,39,611.5067287302851,6.415925958713924,-0.8506283968596833,0.5257673729473189
5605,5116,1458,1450908.2981,7481047.1798,-38.118991052,1,0,1450061.0,7481712,0,0,0,0,65,1076.9865220101965,6.981922162695722,-0.6799121526081409,0.7332935733631955
3854,3182,1906,1369071.663,7903162.4903,-166.0265542,0,0,1395119.0,7909644,1,1,0,0,67,26841.64176764845,10.19770975790522,-0.1660719521132998,0.9861136378335298
4461,4151,2976,2334995.5602,9791049.0657,-38.016581522,0,0,2277022.0,9836370,0,0,0,0,51,73586.14521829464,11.206212042680134,-0.1039963992911369,0.9945776736557476
2060,4316,2214,1617970.022,8079975.3814,35.020588726,1,1,1617343.0,8079536,0,0,0,0,56,765.645220157724,6.640718903386279,0.129002273964515,0.9916442977761654
4843,1700,2256,1484833.5807,8292285.8868,-154.86745541,0,0,1526880.0,8312011,1,0,0,0,82,46443.31455338007,10.74598780607671,0.7398196220016421,0.6728052667015526
5443,4950,1507,1452627.2937,7472460.8456,-142.87700411,1,0,1453259.0,7472939,0,0,0,0,53,792.2654098844243,6.6748964491668765,0.6981469304945508,0.7159545121312086
3752,2071,2717,1926943.1685,8953506.228,154.58990159,1,0,1927592.0,8953198,1,0,0,0,83,718.3222225272145,6.5769182462706,-0.5353046207588394,-0.84465908092806
208,2701,1564,1468428.3161,7497755.3209,-10.533477448,1,0,1467903.0,7497853,0,0,0,0,81,534.3203266730675,6.280995521798141,0.2087973172873987,-0.9779589358933152
3196,2749,257,2000903.8383,8259334.3012,-168.68098605,1,0,2001307.0,8259415,0,0,0,0,82,411.15891412984456,6.018979792149514,0.9074476003583656,-0.4201652682026968
1107,2093,1898,1332648.7049,7902136.1196,-131.47426266,1,0,1332874.0,7902391,0,0,0,0,64,340.17921804283725,5.829472590626232,-0.1610085757380552,-0.9869530072596177
4548,5311,2808,1627275.1068,9145380.1989,-14.556418149,1,0,1626290.0,9145636,0,0,0,0,45,1017.7767978136122,6.9253759174846055,0.3471080734949362,-0.9378251357873888
2093,3112,2772,1847714.3041,8959703.0058,106.90085122,0,0,1868400.0,8891622,1,0,0,0,48,71154.20834783305,11.17260474931394,-0.5834499414680515,0.8121491031829853
5668,605,628,1895057.9269,8130151.5064,27.837600381,1,1,1894540.0,8129878,0,0,0,0,30,585.7081394216899,6.372821609911742,-0.8523104484501479,0.5230362315009428
2434,2764,1195,1821888.0709,7691895.2523,-175.4310413,1,0,1822423.0,7691938,0,0,0,0,40,536.6344266651058,6.285317092968782,-0.419850226097854,-0.9075934043643006
3037,2203,543,1970999.3043,8366204.7267,-9.1679569674,1,0,1970694.0,8366254,0,0,0,0,18,309.25486850057774,5.734165754076982,-0.870050498357644,0.492962605384643
1437,4928,410,1999387.2216,8227595.3812,-22.24752324,1,0,1998821.0,8227827,0,0,0,0,23,611.7631639941944,6.416345220675966,-0.999878915423608,0.0155613139326216
526,4641,440,2023832.2025,8217825.3566,158.5087359,0,0,2057470.0,8204581,0,0,0,0,58,36151.27110350293,10.49546738889137,-0.0548617206393717,-0.9984939617286064
3989,3468,3681,1522873.8998,7565786.0337,105.8832421,0,1,1525451.0,7556729,0,0,0,1,68,9416.54421132125,9.150223443714443,-0.6695564937197759,0.7427611336881325
2165,2088,2257,1478914.3895,8289695.1841,-13.190200743,0,0,1452781.0,8295820,1,1,0,0,24,26841.524110370545,10.19770537450957,-0.9302400636897376,0.3669515280067831
533,4484,3434,1416987.5795,7562091.597,-139.80178429,1,0,1417620.0,7562626,0,0,0,0,41,827.9747914213256,6.71898270877847,0.9475324245761768,0.3196596696125295
5014,4614,4120,1368734.5877,8026583.7802,-4.3557625464,1,0,1368456.0,8026605,0,0,0,0,63,279.39467873127364,5.632625401298883,-0.7872093815712119,-0.6166858110628702
5239,1082,2533,1768532.7503,8266602.1394,116.28088,0,0,1768718.0,8266227,0,0,0,0,74,418.3862100766237,6.036404953499685,0.9812361714207054,-0.1928096882826068
2500,2569,2291,1501556.2174,8262465.1065,77.175155441,1,1,1501385.0,8261713,0,0,0,0,61,771.3491980968408,6.648141186847426,0.891449495617198,0.4531200688160295
1900,526,3935,2465719.708,9773440.3094,79.599966311,1,1,2465582.0,9772690,0,0,0,0,59,762.8418505771067,6.63705073663803,-0.587613991076419,-0.8091413952401905
3660,595,3695,1326379.1912,7939146.3349,-0.93785797661,1,0,1314671.0,7939338,0,0,0,0,68,11709.75989020763,9.36817795170243,0.3806044454300006,0.9247379391583984
3081,793,3902,2133611.3656,9184054.3645,-15.63787858,1,0,2118201.0,9188368,0,0,0,0,58,16002.712868527467,9.680513541132182,0.7619486473655362,-0.6476374439281825
4381,5122,97,2008794.0525,8251720.2689,-80.040379234,1,0,2008743.0,8252011,0,0,0,0,80,295.17948821643336,5.687583605950492,-0.2509971165166832,0.9679878343761922
453,2085,1668,1431810.1035,7698740.9135,-59.062988915,0,0,1417882.0,7721979,0,1,0,0,64,27092.44786445484,10.207010291441874,-0.3855197280078259,0.922699593213724
5585,4703,2771,1934006.1676,8981181.7144,38.496579444,1,0,1933530.0,8980803,0,0,0,0,46,608.4079059790572,6.410845555006587,0.0214903326952661,-0.9997690561327884
2326,2171,2734,1933262.7761,8954887.0204,55.148018356,1,0,1933198.0,8954794,0,0,0,0,24,113.35227367589108,4.730500435648621,0.8016359384022211,0.5978125310345964
429,4596,3989,2008174.8935,8270636.2483,33.975970016,0,0,2007762.0,8270358,0,1,0,0,85,497.8987435163869,6.210396730078749,-0.150411843527103,0.9886234254390184
1221,1623,3630,1431607.7248,7605932.1384,-69.015807902,1,1,1431528.0,7606140,0,0,0,0,19,222.62634275791743,5.40549477307021,-0.0991607487658275,0.9950714275388478
4914,3029,4045,1996144.2621,8275275.8706,-104.73807416,1,1,1996229.0,8275598,0,0,0,0,25,333.08836971705534,5.8084078293005446,0.997193891363252,-0.0748621601866715
5611,4774,730,1733215.4173,8050220.3749,-46.639173802,0,0,1732533.0,8050943,1,0,0,0,31,993.9217305649248,6.901658461669875,0.7671939089128973,-0.6414152368995837
2972,3463,265,2003936.8491,8259866.2416,-113.10345348,0,1,2004316.0,8260755,0,0,0,1,48,966.254054863856,6.873426796388408,-0.6052002459694252,0.7960732769529116
3666,4210,4051,1997631.0453,8273301.9253,-76.418590188,1,0,1997352.0,8274457,0,0,0,0,22,1188.3029251969804,7.080281454958339,-0.4894970930463463,-0.8720049288273413
5241,140,2227,1572057.7451,8119980.1863,-98.244109097,0,0,1577255.0,8155851,0,0,0,0,86,36245.36844888833,10.498066885192712,-0.9993150736071862,0.0370051842511839
2348,1321,1658,1431107.3437,7693520.4371,102.96141468,1,1,1431246.0,7692918,0,0,0,0,23,618.1876972132113,6.426792128518448,-0.2400707343971275,0.9707553978660248
515,1451,2710,1996398.8499,9009951.2523,-164.88072358,1,1,1997264.0,9010185,0,0,0,0,54,896.1711236060514,6.798131380906862,0.6812258690332219,0.7320732991715595
3562,4530,824,1677293.1805,8084963.6447,-138.67201886,0,0,1704649.0,8109020,1,0,0,0,50,36428.685000098674,10.503111792730158,0.8823469990678178,-0.47059937657844
1291,4745,2727,1922665.6059,8952849.9219,124.14551622,1,0,1922966.0,8952407,0,0,0,0,33,535.1788717940436,6.28260103081886,0.7921388202041305,0.610340961697319
5373,4860,1533,1454993.1668,7485780.2301,-173.87225887,1,0,1455168.0,7485799,1,0,0,0,31,175.83787125712533,5.169562384446484,0.7191798259137236,0.6948239906614525
103,189,7,2010306.3279,8254217.1713,-161.49802656,1,0,2010515.0,8254287,0,0,0,0,24,220.04566040300253,5.393835072103778,-0.0123991714837271,-0.999923127318554
1304,4255,530,1966781.854,8370942.6677,55.537711976,1,0,1966360.0,8370328,0,0,0,0,77,745.5046470274108,6.614061367622536,-0.2347402408309692,-0.9720581357792436
569,2625,2019,1329781.2262,7876823.2595,-108.48477149,0,1,1330540.0,7879093,0,0,0,1,74,2393.2111517599533,7.780391321274347,-0.0955376145016855,-0.995425820548838
1443,2377,78,2006987.3372,8253270.4758,-48.335373111,1,0,2006800.0,8253481,0,0,0,0,25,281.80785171709886,5.641225461805658,-0.8595463040397261,-0.5110578746205235
1341,2254,259,1998206.233,8260088.6413,131.98605711,1,1,1998457.0,8259810,0,0,0,0,46,374.86672612386633,5.926570565798905,-0.0874937455772477,0.9961650688941386
4140,5463,2775,1979366.5224,9082727.9012,-147.94014608,1,1,1980066.0,9083166,0,0,0,0,32,825.3480910883407,6.7158052259397705,0.3672710045242195,0.9301139764758783
3090,1949,1914,1337660.6423,7895320.7938,94.239930905,1,1,1337708.0,7894682,0,0,0,0,35,640.5468528280069,6.462322269056444,0.9979993747095156,0.0632237936177188
5616,3608,760,1739846.274,8054799.6783,73.902727462,1,0,1739752.0,8054473,0,0,0,0,55,340.00926276610767,5.82897286066884,-0.5738353771592782,0.8189706709769703
5350,2554,3291,1525479.1099,7484398.9318,41.528479404,0,0,1517732.0,7477538,1,0,0,0,75,10348.434517690825,9.244590532924036,-0.1779879495786639,-0.9840326670414876
1083,1973,2759,1926927.3613,8973238.955,-115.65107442,1,1,1927143.0,8973688,0,0,0,0,24,498.1379938958959,6.210877134817096,0.812966538528735,-0.5823104045374827
1619,5217,1658,1431107.3437,7693520.4371,169.6301942,1,0,1431301.0,7693485,0,0,0,0,35,196.8719141626079,5.282553335362367,-0.7298033652156172,-0.6836571129740115
3067,2000,267,2003859.3707,8259296.0729,82.660509985,1,0,2003754.0,8258478,0,0,0,0,75,824.8310458105735,6.715178572404859,-0.846040553913558,-0.5331185432280892
2378,3999,17,2007406.4551,8255275.553,7.4041310243,1,0,2007079.0,8255233,0,0,0,0,37,330.2084195246595,5.799724029418552,0.5665907837974895,-0.8239993226427716
4855,2628,17,2007406.4551,8255275.553,64.492748787,1,0,2007285.0,8255021,1,0,0,0,34,282.0435624600256,5.642061535816401,0.0455449542894377,-0.9989622901485186
2833,4997,200,2004684.6935,8244571.425,-37.154482279,1,1,2004453.0,8244747,0,0,0,0,78,290.7033858890185,5.672303454862045,-0.825247779779637,0.5647708402252897
5214,5537,1774,1412843.3774,7864916.2879,97.901117568,1,0,1412916.0,7864393,1,0,0,0,48,528.3031973375016,6.269670356276699,-0.5820899823191094,0.8131243770074409
1307,4137,534,1963711.4398,8366291.1623,129.50300022,1,0,1963996.0,8365946,1,0,0,0,64,447.338262129765,6.103315046976659,-0.0188498217704972,-0.9998223263256428
3141,2153,2921,2208475.5042,10043793.235,-151.69391742,1,1,2209422.0,10044303,0,0,0,0,63,1075.0416990254523,6.980114729600577,0.9385549079953645,-0.3451299533187653
3105,3902,2597,1715635.5092,8516696.4937,-22.915344908,0,0,1684125.0,8530017,1,0,0,0,75,34210.35045321277,10.44028352209377,0.5071748898593196,0.8618431592210888
4219,364,1565,1468962.8722,7498609.801,165.20751371,1,0,1469515.0,7498464,0,0,0,0,74,571.0543224017513,6.347484340685641,0.9645801455554212,0.2637899596275083
375,2983,2777,1978737.5673,9083669.1952,60.437982987,1,0,1978607.0,9083439,0,0,0,0,34,264.6462732258089,5.578394116307279,0.3798779802491968,-0.925036604746964
199,321,1581,1469787.9724,7497860.0026,-109.4165381,1,0,1469991.0,7498436,0,0,0,0,48,610.7317014599854,6.414657748919447,-0.5006994192002726,-0.8656212171686353
3275,1356,1465,1453121.1069,7482286.7428,98.363915149,1,0,1453164.0,7481995,0,1,0,0,69,294.8790928152097,5.686565417462663,0.7546013220838705,-0.6561835449851472
736,1733,243,1994635.9943,8270411.3443,136.70617534,1,0,1995529.0,8269570,0,0,0,0,55,1226.9145900897693,7.112257833559317,-0.962327797135789,-0.2718919102507092
1668,409,751,1730317.8823,8051353.8386,162.73798104,1,1,1731743.0,8050911,0,0,0,0,77,1492.3359154371874,7.308097899817408,-0.9971499195633212,-0.0754455957287225
3235,1390,2364,1615066.8097,8253547.2467,-71.635747921,0,0,1613345.0,8258734,1,1,0,0,82,5465.074422006999,8.606133018451493,0.7532104958061463,-0.6577795595847132
62,1784,4068,1984492.785,8269607.1713,-10.180976804,1,1,1983497.0,8269786,0,0,0,0,46,1011.7151131463212,6.919402301467691,-0.9074231896068032,0.4202179850551565
4077,2713,212,1999667.6354,8255020.9862,-80.991960396,1,1,1999417.0,8256602,0,0,0,0,69,1600.7569270576685,7.378231875772131,0.0504928415977947,0.9987244229252532
3149,5595,375,1992354.0561,8225280.9413,-164.2490134,1,1,1993035.0,8225473,0,0,0,0,51,707.5105223196135,6.561752501943354,-0.9999807863191488,0.0061989509222709
2283,1007,2719,1927069.6275,8950614.7985,-77.748352991,1,1,1927047.0,8950719,0,0,0,0,74,106.62999746125632,4.6693648742211815,0.999946455137209,-0.010348278046591
805,123,263,2006126.3922,8259161.9476,-78.408144945,0,0,2006015.0,8259705,1,0,0,0,75,554.3592078851057,6.3178128663178175,-0.5456313698157964,-0.8380253028834735
2019,2453,327,2016769.2035,8248156.0008,71.209566935,1,0,2016201.0,8246486,0,0,0,0,78,1764.017542262982,7.475349181110817,0.9679028842171332,0.2513245048222611
1175,3906,618,1895375.5213,8126243.53,178.70549031,1,0,1895753.0,8126235,0,0,0,0,44,377.5750651907056,5.933769397108699,-0.9611486176562456,-0.2760314017960422
1241,2376,2182,1541167.9223,8049530.7367,-171.82641408,1,1,1541678.0,8049604,0,0,0,0,49,515.3123044952143,6.244773133363116,0.8869377363034932,0.4618890038968619
5384,5678,356,1963176.7723,8216754.0577,30.748530281,1,1,1962901.0,8216590,0,0,0,0,58,320.8820505677181,5.771073611891759,-0.999957362152492,-0.0092343855794632
1349,290,2799,1499751.3945,9185286.258,151.10051984,0,0,1538122.0,9164105,0,0,0,0,65,43828.63284314462,10.688042600664094,0.5904245648413009,0.8070928281381023
5368,4265,3998,2036759.2897,8286100.3286,-78.372471357,1,0,2036604.0,8286855,0,0,0,0,51,770.4828440040636,6.647017388456553,-0.7182515290555513,-0.6957835446526186
24,5194,1449,1448999.948,7474438.6135,173.5804822,1,1,1449592.0,7474372,0,0,0,0,64,595.7876543586137,6.389884318947702,-0.4844064508146781,-0.8748430661605124
13,5639,2870,2261554.8638,9311951.7182,-17.023252554,1,0,2260045.0,9312414,0,0,0,0,44,1579.0481807600036,7.364577527254336,-0.1455809030912379,0.9893463502005452
3326,877,2186,1538656.332,8045477.45,3.1285527394,0,0,1518157.0,8044357,1,0,0,0,37,20529.929874422894,9.929639094245962,0.7227137090660901,0.6911475202356837
771,4419,3396,1440620.7073,7573176.4466,131.60931593,0,1,1443091.0,7570395,0,0,1,0,63,3720.052581930457,8.221493082094838,-0.6341063393809651,-0.7732458537598972
4195,2824,3493,1535190.845,7445761.1993,-31.732135598,1,0,1534457.0,7446215,0,0,0,0,40,862.8230173940923,6.760209591713743,0.9937071020994356,-0.1120097997370859
898,2222,4082,1963025.1551,8292231.6898,34.191268976,0,0,1958573.0,8289207,0,0,0,0,52,5382.418919099457,8.590893165325607,0.932682035889328,0.3606996256296066
4008,3644,2843,2263431.3763,9311557.4357,-109.05777552,0,0,2279649.0,9358503,1,0,0,0,49,49667.870156876015,10.813113527312408,-0.3550937009015635,0.9348307138621574
1795,4854,210,1998337.7015,8252613.9498,-150.87229443,1,0,1999000.0,8252983,0,0,0,0,53,758.1802907110113,6.630921207902647,0.7190245633912405,0.6949846597156198
4146,1091,3983,2007851.6217,8266836.768,30.902475834,1,0,2007573.0,8266670,0,0,0,0,82,324.7177505695556,5.782956345214076,-0.5751294728225059,0.8180623995092956
2955,4952,744,1734064.5624,8052397.3885,91.068246751,1,1,1734076.0,8051784,1,0,0,0,62,613.4951268155608,6.4191723208684985,0.415786094563467,0.909462436589692
5327,960,3404,1413980.1721,7570605.9119,99.699827315,1,0,1414034.0,7570291,0,0,0,0,35,319.4791817628056,5.766692112892802,-0.9507206694427662,-0.3100487198720522
3440,3594,856,1576943.1122,7921562.1124,-14.49409994,1,1,1576607.0,7921649,0,0,0,0,30,347.16115281330616,5.849789089467921,-0.0370626799103976,-0.9993129428551696
5160,1580,253,2000449.7661,8258015.2101,112.45819393,1,0,2000671.0,8257480,0,0,0,0,75,579.1323593540999,6.36153105136874,0.2596649972220242,-0.9656987569722176
674,4308,275,2003407.9702,8262842.5353,-64.989936042,1,0,2003258.0,8263164,0,0,0,0,43,354.7261115767928,5.87134597501816,0.0631915814355234,0.9980014148465308
79,1494,3021,2413054.902,9823630.698,-94.627654871,1,0,2413171.0,9825065,0,0,0,0,28,1438.9930412638514,7.271698871061813,0.7188031387079684,-0.6952136705960069
5390,4519,2426,1839863.163,8316302.3994,34.39404606,1,1,1839493.0,8316049,0,0,0,0,68,448.5887899731229,6.1061066328597535,0.6176320325830288,-0.7864672099505208
4877,1756,2688,1863757.6691,8536121.0607,85.609160081,0,0,1862074.0,8514194,0,1,0,0,66,21991.605957268108,9.99841611213582,-0.6333488513791025,-0.7738664177083611
455,2773,3909,2464645.5863,9763769.5554,81.366726216,1,1,2464608.0,9763522,0,0,0,0,50,250.39250391594084,5.523029702339904,0.7428944118942455,-0.6694086142083198
2839,759,3646,1436196.6481,7607855.5248,127.45237685,1,1,1439353.0,7603735,0,0,0,0,50,5190.49919988879,8.55458515648413,0.294779805176492,-0.9555652078535036
4262,1687,2770,1935256.3969,8982817.9717,165.93168254,0,0,1948824.0,8979418,1,0,0,0,68,13987.12484536857,9.545892531554053,-0.4161901074406193,0.9092776223291572
49,2046,221,1990484.2227,8258627.2181,148.41859104,1,0,1991389.0,8258071,1,0,0,0,26,1062.0736967663854,6.96797859371284,0.4894924249581908,-0.8720075492268115
5295,3963,2816,1632661.6344,9142104.5466,101.06042699,1,1,1632832.0,9141233,0,0,0,0,54,888.0416170615351,6.789018607954278,0.3706176824909286,0.928785515296752
3517,2848,2735,1929712.1297,8959545.0338,-160.86216043,1,0,1930346.0,8959765,0,0,0,0,81,670.9520745660401,6.508697710525255,0.7617898839701817,0.6478241834639219
5708,2600,2304,1498506.8426,8262884.0603,138.82075489,1,0,1498883.0,8262555,0,0,0,0,24,499.7750199947867,6.214158037149383,-0.9027973624372344,0.430066183716382
4926,2330,3750,1437761.0208,7907209.5593,-71.506441439,1,0,1437602.0,7907685,1,0,0,0,68,501.32970593142846,6.21726398030638,0.0404617064286744,-0.9991810898495226
129,4213,1949,1329538.8837,7894286.959,164.94159187,1,0,1330126.0,7894129,0,0,0,0,33,607.9939106658522,6.410164866563797,-0.3588066566407224,0.9334119043328656
776,5095,2672,1908689.3325,8550768.3253,-36.07454994,0,1,1908057.0,8551229,0,0,0,0,36,782.346195603841,6.662297347955954,-0.4514690904314177,0.8922867590550856
897,3964,2914,2132846.1554,9767682.2227,-41.003121841,0,0,1991285.0,9890753,1,0,0,0,86,187579.2550987694,12.141956728942825,-0.0196138477003643,0.9998076299860824
